Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
RE+1_R3_CH25_C	2.0	1.6703282595	100.0	32.0	100.0	32.0	513.0	100.0
RE+1_R3_CH25_B	1.6470588446	1.4942461252	87.5	38.0	93.75	34.0	589.0	89.4736862183
RE+1_R3_CH25_A	1.1111111641	1.5676089525	100.0	18.0	100.0	18.0	287.0	100.0
RE+1_R2_CH26_C	2.1818182468	-0.1622828394	96.6666641235	46.0	92.8571395874	44.0	470.0	95.6521759033
RE+1_R2_CH26_B	2.84375	-0.4119252264	95.8333282471	65.0	100.0	63.0	558.0	96.9230804443
RE+1_R2_CH26_A	1.8285714388	-0.5868188739	82.6086959839	81.0	100.0	70.0	455.0	86.4197540283
RE+1_R3_CH26_C	1.6470588446	0.6358400583	96.1538467407	36.0	100.0	34.0	402.0	94.444442749
RE+1_R3_CH26_B	1.2857142687	0.4034873545	92.3076934814	30.0	90.9090957642	28.0	690.0	93.3333358765
RE+1_R3_CH26_A	1.6000000238	0.2133546919	100.0	10.0	100.0	10.0	821.0	100.0
RE+1_R2_CH27_C	2.2222223282	0.7152928114	96.6666641235	38.0	92.3076934814	36.0	655.0	94.7368469238
RE+1_R2_CH27_B	2.0606060028	0.1915350258	83.7121200562	76.0	95.2380981445	66.0	751.0	86.8421096802
RE+1_R2_CH27_A	2.8095238209	0.9286718369	91.6666717529	90.0	100.0	84.0	2908.0	93.3333358765
RE+1_R3_CH27_C	2.4285714626	0.4840672612	76.9230804443	34.0	72.7272720337	28.0	400.0	82.3529434204
RE+1_R3_CH27_B	1.5714285374	1.4882646799	85.7142868042	32.0	100.0	28.0	600.0	87.5
RE+1_R3_CH27_A	2.0	-1.3451740742	100.0	4.0	100.0	4.0	397.0	100.0
RE+1_R2_CH28_C	2.1538462639	-0.3952942193	100.0	26.0	100.0	26.0	458.0	100.0
RE+1_R2_CH28_B	2.1666667461	-0.2180158496	100.0	60.0	100.0	60.0	457.0	100.0
RE+1_R2_CH28_A	1.9310344458	0.0353745446	94.7368469238	64.0	100.0	58.0	585.0	90.625
RE+1_R3_CH28_C	1.6923077106	1.0725106001	100.0	26.0	100.0	26.0	365.0	100.0
RE+1_R3_CH28_B	1.7619047165	1.5093359947	77.7777786255	54.0	81.8181838989	42.0	580.0	77.7777786255
RE+1_R3_CH28_A	2.3333332539	-2.9052278996	100.0	6.0	100.0	6.0	316.0	100.0
RE+1_R2_CH29_C	3.055555582	-0.0686753094	93.75	38.0	100.0	36.0	602.0	94.7368469238
RE+1_R2_CH29_B	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
RE+1_R2_CH29_A	1.913043499	0.2899693847	94.444442749	48.0	92.8571395874	46.0	1189.0	95.8333282471
RE+1_R3_CH29_C	2.4666666985	-0.1532579213	95.8333282471	32.0	100.0	30.0	409.0	93.75
RE+1_R3_CH29_B	2.0666666031	0.3490174413	86.6666641235	34.0	93.3333358765	30.0	649.0	88.2352981567
RE+1_R3_CH29_A	1.3333333731	0.8259178996	100.0	6.0	100.0	6.0	614.0	100.0
RE+1_R2_CH30_C	2.1818182468	-0.1070923358	100.0	22.0	100.0	22.0	296.0	100.0
RE+1_R2_CH30_B	2.2727272511	-0.2226178646	75.0	31.0	83.3333282471	22.0	231.0	70.9677429199
RE+1_R2_CH30_A	1.5789474249	-0.5296964049	93.3333358765	40.0	100.0	38.0	311.0	95.0
RE+1_R3_CH30_C	1.7857142687	-0.6897028089	100.0	28.0	100.0	28.0	264.0	100.0
RE+1_R3_CH30_B	1.9166666269	-0.4297574759	76.6666641235	30.0	91.6666717529	24.0	602.0	80.0
RE+1_R3_CH30_A	1.3333333731	1.0765123367	75.0	8.0	50.0	6.0	253.0	75.0
RE+1_R2_CH31_C	2.125	0.0860437006	100.0	16.0	100.0	16.0	514.0	100.0
RE+1_R2_CH31_B	2.5	-0.1411777288	75.0	22.0	75.0	16.0	396.0	72.7272720337
RE+1_R2_CH31_A	2.0434782505	0.3064039946	90.9090957642	54.0	88.8888931274	46.0	464.0	85.1851882935
RE+1_R3_CH31_C	1.5	-0.2594254315	77.7777786255	20.0	87.5	16.0	336.0	80.0
RE+1_R3_CH31_B	1.75	-1.5102367401	80.0	10.0	75.0	8.0	431.0	80.0
RE+1_R3_CH31_A	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0
RE+1_R2_CH32_C	1.3333333731	-0.3275719285	86.6666641235	34.0	100.0	30.0	323.0	88.2352981567
RE+1_R2_CH32_B	1.4545454979	-0.3363409936	85.0	26.0	87.5	22.0	238.0	84.6153869629
RE+1_R2_CH32_A	1.3500000238	-0.3912898898	80.0	46.0	100.0	40.0	252.0	86.9565200806
