Chamber_Name,Cluster_Size_Mean_Value,Residuals_Mean_Value,Average_Strip_Efficiency,Expected_Occupancy,Fiducial_Cut_Efficiency,RPC_Occupancy_from_DT,RPC_Occupancy,Total_Efficiency
RE-1_R2_CH29_A,2.8415842056,0.6770915985,94.3809509277,216.0,98.3333358765,202.0,4155.0,93.5185165405
RE-1_R3_CH29_C,2.0933332443,0.2870328724,87.2710647583,168.0,92.4242401123,150.0,3222.0,89.2857131958
RE-1_R3_CH29_B,1.75,0.8293294907,88.1071472168,240.0,89.1304397583,208.0,5365.0,86.6666641235
RE-1_R3_CH29_A,1.9090908766,0.4949475527,85.7142868042,76.0,91.3043518066,66.0,3688.0,86.8421096802
RE-1_R2_CH30_C,2.8129496574,-0.1554332376,98.8571395874,283.0,97.9591827393,278.0,4042.0,98.233215332
RE-1_R2_CH30_B,2.5029585361,-0.313877672,93.9248504639,361.0,98.0392150879,340.0,6077.0,94.1828231812
RE-1_R2_CH30_A,2.1308016777,-0.2000063211,91.5626907349,494.0,96.7948760986,472.0,3470.0,95.5465621948
RE-1_R3_CH30_C,1.9861111641,1.4881030321,95.0617294312,148.0,98.148147583,144.0,2909.0,97.2973022461
RE-1_R3_CH30_B,1.5540540218,1.1341321468,75.2152023315,200.0,84.9315032959,148.0,4357.0,74.0
RE-1_R3_CH30_A,1.3043478727,0.4095494151,63.5416679382,74.0,81.8181838989,46.0,2879.0,62.1621627808
RE-1_R2_CH31_C,1.6847826242,0.2722348571,94.4252853394,194.0,96.8253936768,184.0,2386.0,94.8453598022
RE-1_R2_CH31_B,1.5573771,0.4956052601,85.3050613403,284.0,94.5945892334,243.0,1831.0,85.5633773804
RE-1_R2_CH31_A,1.4269006252,0.4864370227,85.0352554321,397.0,91.1999969482,342.0,1809.0,86.1460952759
RE-1_R3_CH31_C,2.5466666222,1.4032659531,91.851852417,162.0,93.1034469604,150.0,3560.0,92.592590332
RE-1_R3_CH31_B,1.9740259647,1.5602385998,82.2619094849,182.0,86.8421096802,154.0,5574.0,84.6153869629
RE-1_R3_CH31_A,1.5185185671,1.6600452662,86.5079345703,66.0,85.7142868042,54.0,2485.0,81.8181838989
RE-1_R2_CH32_C,2.3529412746,-0.6650981903,95.4444503784,214.0,97.1014480591,204.0,3195.0,95.3271026611
RE-1_R2_CH32_B,2.1714286804,-0.4475781024,92.6228866577,230.0,93.75,210.0,3559.0,91.3043518066
RE-1_R2_CH32_A,2.0481927395,-0.5174538493,92.4812850952,362.0,98.2608642578,332.0,3402.0,91.7127075195
